Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784162095,100,,Aggregated,64.900000,0.000000,12,15,18,20,41,81,260,330,580,1100,1100,6832,2,12,26.554935187308157,1.819099998101592,1100.1061999995727,10570.93618266979
1784162096,100,,Aggregated,65.000000,0.000000,12,15,18,20,41,81,260,330,580,1100,1100,6903,2,12,26.56374400977717,1.819099998101592,1100.1061999995727,10581.878748370274
1784162097,100,,Aggregated,66.000000,0.000000,12,15,18,20,40,81,260,330,580,1100,1100,6972,2,12,26.475749999923494,1.819099998101592,1100.1061999995727,10578.548192771084
1784162098,100,,Aggregated,66.400000,0.000000,12,15,17,20,40,81,260,320,540,1100,1100,7032,2,12,26.35506204484486,1.819099998101592,1100.1061999995727,10559.468287827076
1784162099,100,,Aggregated,66.700000,0.000000,12,15,17,20,39,80,260,320,540,1100,1100,7113,2,12,26.26549422173884,1.819099998101592,1100.1061999995727,10552.344861521158
1784162100,100,,Aggregated,66.100000,0.000000,12,15,17,20,39,80,260,320,540,1100,1100,7179,2,12,26.167396211063178,1.819099998101592,1100.1061999995727,10556.461345591308
1784162101,100,,Aggregated,67.100000,0.000000,12,15,17,20,38,80,260,320,540,1100,1100,7241,2,12,26.096960599247236,1.819099998101592,1100.1061999995727,10560.608617594255
1784162102,100,,Aggregated,66.700000,0.000000,12,15,17,20,39,79,260,320,540,1100,1100,7310,2,12,26.089750013558483,1.819099998101592,1100.1061999995727,10555.661149110807
1784162103,100,,Aggregated,66.600000,0.000000,12,15,17,20,38,78,260,320,540,1100,1100,7381,2,12,25.961154504682803,1.819099998101592,1100.1061999995727,10542.959084134942
1784162104,100,,Aggregated,67.800000,0.000000,12,15,17,20,38,78,260,320,540,1100,1100,7444,2,12,25.905017208358714,1.819099998101592,1100.1061999995727,10537.441563675444
1784162105,100,,Aggregated,67.400000,0.000000,12,15,17,20,37,78,260,320,540,1100,1100,7517,2,12,25.849619129833183,1.819099998101592,1100.1061999995727,10530.969535719038
1784162106,100,,Aggregated,67.800000,0.000000,12,15,17,20,37,78,260,320,540,1100,1100,7583,2,12,25.744656560589185,1.819099998101592,1100.1061999995727,10527.83199261506
1784162107,100,,Aggregated,67.300000,0.000000,12,15,17,20,37,78,260,320,540,1100,1100,7652,2,12,25.72601234957625,1.819099998101592,1100.1061999995727,10536.815081024568
1784162108,100,,Aggregated,67.700000,0.000000,12,15,17,20,36,78,260,320,540,1100,1100,7710,2,12,25.642390155484694,1.819099998101592,1100.1061999995727,10532.097405966277
1784162109,100,,Aggregated,67.200000,0.000000,12,15,17,19,36,77,260,320,540,1100,1100,7782,2,12,25.602478205983584,1.819099998101592,1100.1061999995727,10532.855821125675
1784162110,100,,Aggregated,68.000000,0.000000,12,15,17,19,36,77,260,320,540,1100,1100,7848,2,12,25.51037212014568,1.819099998101592,1100.1061999995727,10525.31116207951
1784162111,100,,Aggregated,67.300000,0.000000,12,15,17,19,36,77,260,320,540,1100,1100,7915,2,12,25.505727656207394,1.819099998101592,1100.1061999995727,10522.101958307012
1784162112,100,,Aggregated,66.900000,0.000000,12,15,17,19,36,77,260,320,540,1100,1100,7976,2,12,25.465424410574116,1.819099998101592,1100.1061999995727,10516.034353059178
1784162113,100,,Aggregated,66.200000,0.000000,12,15,17,19,36,77,260,320,490,1100,1100,8049,2,12,25.480751720546834,1.819099998101592,1100.1061999995727,10510.242266120014
1784162114,100,,Aggregated,66.600000,0.000000,12,15,17,19,36,77,260,320,490,1100,1100,8113,2,12,25.403832232054665,1.819099998101592,1100.1061999995727,10500.816097621102
1784162115,100,,Aggregated,66.200000,0.000000,12,15,17,19,35,77,260,320,490,1100,1100,8174,2,12,25.346772118743104,1.819099998101592,1100.1061999995727,10499.44837288965
1784162116,100,,Aggregated,66.300000,0.000000,12,15,17,19,35,77,260,320,490,1100,1100,8241,2,12,25.319501880658816,1.819099998101592,1100.1061999995727,10504.092100473243
1784162117,100,,Aggregated,66.300000,0.000000,12,15,17,19,35,76,260,320,490,1100,1100,8316,2,12,25.214461820387978,1.819099998101592,1100.1061999995727,10501.012626262625
1784162119,100,,Aggregated,65.700000,0.000000,12,15,17,19,35,76,260,320,490,1100,1100,8382,2,12,25.209510605860046,1.819099998101592,1100.1061999995727,10501.014674302076
